,KEY,DATETIME,ID,NAME,Wind_Speed_24,VMAX,LAT,LON,PER,SHRD,D200,RHLO,SDBT,POT,PC2,SHRD2,SHRG,DIVC,U200,EPSS,ENSS,TPWC,PC1,SDBT2,TBMX,RSST,storm name,landfall date,damage ranke,current damage($ 2020),base damage,landfall state,category,winds(MPH)
4870,DANI-1998,1998-08-29 00:00:00,AL041998,DANI,65.0,75.0,23.9,-66.9,-5.0,3.0,21.0,60.0,11.30000017,-58.0,-44.0,3.8,11.6,42.0,-16.2,5.4,2.2,63.6,15.0,233.0,-74.3,28.9,,,,,,,,
4871,DANI-1998,1998-08-29 06:00:00,AL041998,DANI,65.0,70.0,24.3,-68.2,-10.0,2.4,14.0,60.0,16.10000024,-61.0,-7.0,1.0,11.2,39.0,-12.4,4.8,2.2,65.0,15.0,232.0,-67.6,28.7,,,,,,,,
4872,DANI-1998,1998-08-29 12:00:00,AL041998,DANI,65.0,70.0,24.8,-69.4,-5.0,7.0,24.0,60.0,11.30000017,-58.0,-78.0,6.6,15.0,34.0,-15.6,4.9,2.1,64.9,15.0,222.0,-70.3,28.5,,,,,,,,
4873,DANI-1998,1998-08-29 18:00:00,AL041998,DANI,65.0,70.0,25.4,-70.5,0.0,12.0,51.0,57.0,10.30000015,-48.0,-86.0,10.3,17.4,61.0,-17.2,5.1,2.3,63.6,15.0,177.0,-65.0,28.2,,,,,,,,
4874,DANI-1998,1998-08-30 00:00:00,AL041998,DANI,70.0,65.0,25.9,-71.4,-5.0,8.7,27.0,57.0,12.00000018,-50.0,-35.0,7.5,14.7,40.0,-14.1,4.9,2.4,61.9,15.0,185.0,-39.6,28.0,,,,,,,,
4875,DANI-1998,1998-08-30 06:00:00,AL041998,DANI,75.0,65.0,26.4,-72.2,-5.0,5.2,-7.0,56.0,14.10000021,-52.0,40.0,2.7,11.6,18.0,-7.7,4.4,2.5,62.7,15.0,170.0,-11.2,28.0,,,,,,,,
4876,DANI-1998,1998-08-30 12:00:00,AL041998,DANI,90.0,65.0,26.9,-73.1,0.0,6.9,17.0,60.0,20.3000003,-55.0,50.0,3.5,12.1,21.0,-4.6,5.2,2.2,65.3,15.0,214.0,-11.6,28.2,,,,,,,,
4877,DANI-1998,1998-08-30 18:00:00,AL041998,DANI,85.0,65.0,27.5,-73.9,0.0,5.0,61.0,61.0,7.9000001179999995,-55.0,-57.0,2.3,9.6,62.0,-2.6,6.1,2.2,68.5,15.0,145.0,-71.8,28.4,,,,,,,,
4878,DANI-1998,1998-08-31 00:00:00,AL041998,DANI,85.0,70.0,27.9,-74.1,5.0,7.7,81.0,59.0,8.70000013,-50.0,-49.0,7.3,11.4,66.0,5.5,5.4,2.5,65.5,15.0,131.0,-58.1,28.3,,,,,,,,
4879,DANI-1998,1998-08-31 06:00:00,AL041998,DANI,85.0,75.0,28.4,-74.3,10.0,9.8,37.0,60.0,17.50000026,-47.0,14.0,10.4,16.6,46.0,11.0,5.5,2.5,65.5,45.0,224.0,-15.2,28.3,,,,,,,,
4880,DANI-1998,1998-08-31 12:00:00,AL041998,DANI,85.0,90.0,29.2,-74.1,20.0,10.9,51.0,63.0,14.80000022,-30.0,-2.0,10.9,14.9,48.0,12.2,4.9,2.7,61.7,15.0,186.0,-27.0,28.0,,,,,,,,
4881,DANI-1998,1998-08-31 18:00:00,AL041998,DANI,90.0,85.0,30.0,-73.7,10.0,15.3,62.0,62.0,12.50000019,-26.0,-13.0,12.2,16.0,48.0,15.0,6.3,2.9,59.8,15.0,188.0,-17.6,27.8,,,,,,,,
4882,DANI-1998,1998-09-01 00:00:00,AL041998,DANI,80.0,85.0,30.9,-73.3,-5.0,17.7,32.0,65.0,13.00000019,-27.0,-19.0,21.6,24.4,15.0,24.5,6.1,2.9,62.6,15.0,203.0,-55.4,27.8,,,,,,,,
4883,DANI-1998,1998-09-01 06:00:00,AL041998,DANI,75.0,85.0,31.7,-72.7,0.0,16.9,-3.0,69.0,11.20000017,-32.0,-39.0,32.2,29.8,-35.0,31.6,4.8,3.1,65.3,45.0,203.0,-58.2,27.8,,,,,,,,
4884,DANI-1998,1998-09-01 12:00:00,AL041998,DANI,70.0,85.0,32.2,-72.0,0.0,33.0,-2.0,68.0,12.60000019,-36.0,-33.0,37.5,34.2,-40.0,30.9,4.0,3.2,60.9,15.0,199.0,-38.1,27.8,,,,,,,,
4885,DANI-1998,1998-09-01 18:00:00,AL041998,DANI,70.0,90.0,32.9,-70.7,5.0,26.0,9.0,67.0,8.400000125,-28.0,-77.0,35.0,31.1,4.0,36.8,5.1,3.3,58.2,15.0,140.0,-58.3,27.8,,,,,,,,
4886,DANI-1998,1998-09-02 00:00:00,AL041998,DANI,70.0,80.0,33.7,-69.1,-5.0,34.0,32.0,68.0,8.900000132999999,-41.0,-68.0,40.0,39.1,59.0,42.7,4.1,3.4,61.9,15.0,178.0,-60.8,27.8,,,,,,,,
4887,DANI-1998,1998-09-02 06:00:00,AL041998,DANI,70.0,75.0,34.6,-67.6,-15.0,39.7,32.0,72.0,9.40000014,-46.0,-72.0,41.3,41.8,44.0,45.1,3.1,3.8,60.9,45.0,220.0,-63.4,27.8,,,,,,,,
4888,DANI-1998,1998-09-02 12:00:00,AL041998,DANI,70.0,70.0,36.0,-65.4,-10.0,25.8,75.0,73.0,16.00000024,-53.0,-56.0,32.4,34.8,76.0,41.9,2.0,4.6,58.4,15.0,244.0,-61.4,27.8,,,,,,,,
4889,DANI-1998,1998-09-02 18:00:00,AL041998,DANI,65.0,70.0,37.9,-63.1,-5.0,23.0,108.0,71.0,10.70000016,-38.0,-54.0,31.4,37.3,93.0,44.5,1.1,5.3,56.0,15.0,171.0,-46.9,26.9,,,,,,,,
4890,DANI-1998,1998-09-03 00:00:00,AL041998,DANI,,70.0,39.9,-60.1,0.0,26.5,144.0,70.0,14.50000022,-31.0,-3.0,34.2,43.7,109.0,42.7,0.0,6.4,55.6,15.0,227.0,-17.3,26.6,,,,,,,,
4891,DANI-1998,1998-09-03 06:00:00,AL041998,DANI,,70.0,42.1,-57.5,0.0,27.0,137.0,68.0,14.70000022,17.0,-17.0,38.7,49.1,162.0,47.2,0.0,10.7,53.8,45.0,205.0,-25.2,23.3,,,,,,,,
4892,DANI-1998,1998-09-03 12:00:00,AL041998,DANI,,70.0,43.4,-54.8,0.0,32.5,95.0,65.0,12.40000018,44.0,-6.0,44.5,59.5,120.0,48.8,0.0,15.1,48.3,15.0,140.0,-27.8,21.2,,,,,,,,
4893,DANI-1998,1998-09-03 18:00:00,AL041998,DANI,,65.0,44.6,-51.9,-5.0,31.2,37.0,60.0,12.00000018,56.0,2.0,43.1,55.6,22.0,51.6,0.0,17.6,45.8,15.0,208.0,-44.4,18.8,,,,,,,,
4894,EARL-1998,1998-08-31 12:00:00,AL051998,EARL,45.0,30.0,21.6,-93.5,,9.1,29.0,82.0,24.30000036,-128.0,-3.0,12.5,16.3,9.0,5.4,5.6,1.7,66.5,15.0,311.0,6.0,30.4,Earl,"Sep 02,1998",177.0,220000000.0,79000000.0,FL,1,80.0
4895,EARL-1998,1998-08-31 18:00:00,AL051998,EARL,50.0,35.0,22.4,-93.8,,8.8,99.0,80.0,22.10000033,-115.0,1.0,11.2,16.9,105.0,5.9,8.0,2.6,68.8,15.0,254.0,4.7,30.6,Earl,"Sep 02,1998",177.0,220000000.0,79000000.0,FL,1,80.0
4896,EARL-1998,1998-09-01 00:00:00,AL051998,EARL,50.0,35.0,23.2,-93.7,5.0,8.5,63.0,79.0,18.90000028,-114.0,-8.0,12.6,22.6,34.0,7.7,8.6,2.4,68.0,15.0,262.0,-15.2,30.7,Earl,"Sep 02,1998",177.0,220000000.0,79000000.0,FL,1,80.0
4897,EARL-1998,1998-09-01 06:00:00,AL051998,EARL,50.0,40.0,24.1,-93.4,5.0,16.4,82.0,76.0,23.10000034,-117.0,40.0,18.9,26.2,91.0,12.8,5.7,1.9,67.1,45.0,292.0,-33.4,30.6,Earl,"Sep 02,1998",177.0,220000000.0,79000000.0,FL,1,80.0
4898,EARL-1998,1998-09-01 12:00:00,AL051998,EARL,70.0,45.0,25.0,-93.1,10.0,14.0,113.0,76.0,13.700000199999998,-117.0,-125.0,16.1,24.8,82.0,14.1,3.9,2.1,67.9,15.0,297.0,-75.0,30.5,Earl,"Sep 02,1998",177.0,220000000.0,79000000.0,FL,1,80.0
4899,EARL-1998,1998-09-01 18:00:00,AL051998,EARL,85.0,50.0,25.8,-92.5,10.0,11.3,111.0,74.0,26.50000039,-102.0,-19.0,14.2,25.2,110.0,14.1,6.2,2.8,69.3,15.0,270.0,-32.9,30.4,Earl,"Sep 02,1998",177.0,220000000.0,79000000.0,FL,1,80.0
4900,EARL-1998,1998-09-02 00:00:00,AL051998,EARL,80.0,50.0,26.8,-91.5,5.0,22.9,79.0,68.0,16.00000024,-102.0,-37.0,24.6,30.2,80.0,21.6,4.6,3.3,69.3,15.0,267.0,-34.1,30.2,Earl,"Sep 02,1998",177.0,220000000.0,79000000.0,FL,1,80.0
4901,EARL-1998,1998-09-02 06:00:00,AL051998,EARL,70.0,50.0,27.6,-90.4,0.0,25.5,63.0,66.0,23.40000035,-113.0,-54.0,35.8,40.1,77.0,29.3,1.9,3.8,66.0,45.0,338.0,-74.0,30.3,Earl,"Sep 02,1998",177.0,220000000.0,79000000.0,FL,1,80.0
4902,EARL-1998,1998-09-02 12:00:00,AL051998,EARL,45.0,70.0,28.2,-89.0,20.0,32.2,95.0,65.0,23.10000034,-99.0,-84.0,35.1,42.2,111.0,31.5,1.0,3.9,65.8,15.0,353.0,-67.3,30.4,Earl,"Sep 02,1998",177.0,220000000.0,79000000.0,FL,1,80.0
4903,EARL-1998,1998-09-02 18:00:00,AL051998,EARL,,85.0,28.7,-87.9,35.0,25.1,95.0,65.0,18.60000028,-75.0,-20.0,27.7,42.5,96.0,25.8,2.9,4.2,63.1,15.0,308.0,-18.5,30.3,Earl,"Sep 02,1998",177.0,220000000.0,79000000.0,FL,1,80.0
4904,EARL-1998,1998-09-03 00:00:00,AL051998,EARL,,80.0,29.4,-86.8,10.0,31.2,92.0,60.0,23.60000035,-78.0,44.0,32.1,45.9,103.0,28.5,1.5,5.1,59.3,15.0,293.0,-11.3,30.0,Earl,"Sep 02,1998",177.0,220000000.0,79000000.0,FL,1,80.0
4905,EARL-1998,1998-09-03 06:00:00,AL051998,EARL,,70.0,30.1,-85.7,-15.0,31.8,85.0,56.0,25.00000037,-77.0,87.0,33.7,43.4,98.0,30.2,0.0,8.2,58.3,45.0,286.0,1.8,29.7,Earl,"Sep 02,1998",177.0,220000000.0,79000000.0,FL,1,80.0
4906,EARL-1998,1998-09-03 12:00:00,AL051998,EARL,,45.0,31.3,-84.0,,32.9,104.0,59.0,20.70000031,-82.0,53.0,34.6,45.3,100.0,29.8,0.0,9.5,59.6,15.0,250.0,-30.0,29.2,Earl,"Sep 02,1998",177.0,220000000.0,79000000.0,FL,1,80.0
4907,FRAN-1998,1998-09-08 18:00:00,AL061998,FRAN,35.0,30.0,25.5,-94.5,,18.4,101.0,79.0,,-118.0,,16.6,23.4,109.0,8.3,5.8,2.9,66.7,,,,30.0,Frances,"Sep 13,1998",126.0,1090000000.0,500000000.0,TX,TS,50.0
4908,FRAN-1998,1998-09-09 00:00:00,AL061998,FRAN,40.0,30.0,25.3,-94.4,,19.9,82.0,79.0,12.70000019,-115.0,63.0,17.9,23.7,87.0,7.9,6.1,2.7,67.5,15.0,159.0,-0.4,30.0,Frances,"Sep 13,1998",126.0,1090000000.0,500000000.0,TX,TS,50.0
4909,FRAN-1998,1998-09-09 06:00:00,AL061998,FRAN,40.0,30.0,25.0,-94.5,0.0,15.9,78.0,79.0,27.90000042,-123.0,42.0,15.0,21.0,60.0,6.0,4.1,2.1,68.9,45.0,274.0,-29.2,30.1,Frances,"Sep 13,1998",126.0,1090000000.0,500000000.0,TX,TS,50.0
4910,FRAN-1998,1998-09-09 12:00:00,AL061998,FRAN,45.0,30.0,24.6,-94.7,0.0,15.4,90.0,85.0,24.80000037,-127.0,41.0,15.8,19.6,86.0,6.6,4.3,1.7,69.5,15.0,318.0,16.2,30.2,Frances,"Sep 13,1998",126.0,1090000000.0,500000000.0,TX,TS,50.0
4911,FRAN-1998,1998-09-09 18:00:00,AL061998,FRAN,45.0,35.0,24.2,-95.5,5.0,11.0,90.0,83.0,14.40000021,-112.0,74.0,7.2,16.4,69.0,-1.1,5.8,2.7,66.8,15.0,222.0,-2.5,30.1,Frances,"Sep 13,1998",126.0,1090000000.0,500000000.0,TX,TS,50.0
4912,FRAN-1998,1998-09-10 00:00:00,AL061998,FRAN,55.0,40.0,23.5,-95.6,10.0,7.1,108.0,85.0,17.70000026,-95.0,3.0,7.5,17.5,50.0,-4.2,8.7,2.2,67.1,15.0,205.0,-15.3,30.1,Frances,"Sep 13,1998",126.0,1090000000.0,500000000.0,TX,TS,50.0
4913,FRAN-1998,1998-09-10 06:00:00,AL061998,FRAN,45.0,40.0,24.2,-95.0,5.0,2.2,81.0,83.0,22.90000034,-115.0,37.0,8.4,14.0,63.0,-2.4,4.0,1.9,66.4,45.0,273.0,6.4,30.2,Frances,"Sep 13,1998",126.0,1090000000.0,500000000.0,TX,TS,50.0
4914,FRAN-1998,1998-09-10 12:00:00,AL061998,FRAN,40.0,45.0,25.3,-95.2,5.0,0.8,75.0,82.0,20.0000003,-120.0,63.0,5.9,12.2,77.0,-1.0,0.6,3.7,68.3,15.0,258.0,7.6,30.0,Frances,"Sep 13,1998",126.0,1090000000.0,500000000.0,TX,TS,50.0
4915,FRAN-1998,1998-09-10 18:00:00,AL061998,FRAN,35.0,45.0,26.6,-95.2,5.0,7.6,105.0,81.0,18.40000027,-112.0,-90.0,9.1,16.2,127.0,-0.4,1.6,4.1,72.0,15.0,259.0,-64.8,29.8,Frances,"Sep 13,1998",126.0,1090000000.0,500000000.0,TX,TS,50.0
4916,FRAN-1998,1998-09-11 00:00:00,AL061998,FRAN,30.0,55.0,27.2,-95.9,10.0,11.2,74.0,81.0,18.50000028,-100.0,-77.0,16.8,21.5,82.0,4.5,1.3,4.8,73.4,15.0,220.0,-43.1,29.7,Frances,"Sep 13,1998",126.0,1090000000.0,500000000.0,TX,TS,50.0
4917,FRAN-1998,1998-09-11 06:00:00,AL061998,FRAN,30.0,45.0,28.2,-96.9,0.0,12.0,53.0,75.0,22.60000034,-78.0,-66.0,16.8,21.3,68.0,4.6,0.0,9.3,70.9,45.0,288.0,-49.6,29.6,Frances,"Sep 13,1998",126.0,1090000000.0,500000000.0,TX,TS,50.0
4918,FRAN-1998,1998-09-11 12:00:00,AL061998,FRAN,30.0,40.0,28.4,-97.6,,12.8,38.0,77.0,15.60000023,-85.0,-32.0,15.2,19.2,54.0,7.6,0.0,9.1,67.5,15.0,224.0,-47.7,29.6,Frances,"Sep 13,1998",126.0,1090000000.0,500000000.0,TX,TS,50.0
4919,FRAN-1998,1998-09-11 18:00:00,AL061998,FRAN,30.0,35.0,28.5,-97.0,,8.2,80.0,77.0,15.30000023,-118.0,46.0,10.3,19.2,79.0,3.7,1.5,4.6,68.3,15.0,196.0,-26.7,29.7,Frances,"Sep 13,1998",126.0,1090000000.0,500000000.0,TX,TS,50.0
4920,FRAN-1998,1998-09-12 00:00:00,AL061998,FRAN,25.0,30.0,29.3,-96.9,,11.7,71.0,79.0,9.500000142000001,-97.0,90.0,16.5,24.0,87.0,8.6,1.7,4.5,70.4,15.0,114.0,2.4,29.1,Frances,"Sep 13,1998",126.0,1090000000.0,500000000.0,TX,TS,50.0
4921,FRAN-1998,1998-09-12 06:00:00,AL061998,FRAN,20.0,30.0,30.2,-96.8,,17.8,29.0,79.0,7.300000109,-86.0,140.0,21.6,26.1,16.0,8.9,0.0,5.4,70.5,45.0,91.0,2.3,28.9,Frances,"Sep 13,1998",126.0,1090000000.0,500000000.0,TX,TS,50.0
4922,FRAN-1998,1998-09-12 12:00:00,AL061998,FRAN,20.0,30.0,31.0,-96.8,,20.3,52.0,81.0,5.700000085,-71.0,139.0,20.5,22.9,39.0,8.5,0.0,6.5,68.1,15.0,80.0,2.7,28.3,Frances,"Sep 13,1998",126.0,1090000000.0,500000000.0,TX,TS,50.0
4923,FRAN-1998,1998-09-12 18:00:00,AL061998,FRAN,20.0,30.0,31.3,-96.8,,15.5,38.0,78.0,6.700000099999999,-69.0,145.0,16.9,21.2,56.0,7.0,0.3,5.3,66.6,15.0,86.0,3.7,28.0,Frances,"Sep 13,1998",126.0,1090000000.0,500000000.0,TX,TS,50.0
4924,FRAN-1998,1998-09-13 00:00:00,AL061998,FRAN,,25.0,31.5,-96.8,,13.8,13.0,78.0,6.100000091,-72.0,145.0,19.7,25.0,3.0,11.0,1.1,5.2,68.7,15.0,89.0,4.0,27.8,Frances,"Sep 13,1998",126.0,1090000000.0,500000000.0,TX,TS,50.0
4925,FRAN-1998,1998-09-13 06:00:00,AL061998,FRAN,,20.0,31.7,-96.9,,17.2,13.0,76.0,5.100000076000001,-66.0,174.0,22.4,22.4,-13.0,11.8,0.0,7.0,65.1,45.0,80.0,7.8,27.5,Frances,"Sep 13,1998",126.0,1090000000.0,500000000.0,TX,TS,50.0
4926,FRAN-1998,1998-09-13 12:00:00,AL061998,FRAN,,20.0,32.0,-96.9,,18.2,42.0,80.0,5.100000076000001,-60.0,163.0,22.9,24.0,45.0,18.4,0.0,7.0,66.5,15.0,83.0,3.3,27.1,Frances,"Sep 13,1998",126.0,1090000000.0,500000000.0,TX,TS,50.0
4927,FRAN-1998,1998-09-13 18:00:00,AL061998,FRAN,,20.0,33.0,-97.0,,22.2,61.0,72.0,,-34.0,,24.2,27.6,32.0,20.2,1.0,5.0,64.7,,,,25.9,Frances,"Sep 13,1998",126.0,1090000000.0,500000000.0,TX,TS,50.0
4928,GEOR-1998,1998-09-15 12:00:00,AL071998,GEOR,35.0,30.0,9.7,-25.1,,9.3,137.0,79.0,,-110.0,,14.0,28.0,142.0,-19.8,2.9,2.0,60.3,,,,28.3,Georges,"Sep 28,1998",75.0,3660000000.0,1630000000.0,MS,2,105.0
4929,GEOR-1998,1998-09-15 12:00:00,AL071998,GEOR,35.0,30.0,9.7,-25.1,,9.3,137.0,79.0,,-110.0,,14.0,28.0,142.0,-19.8,2.9,2.0,60.3,,,,28.3,Georges,"Sep 25,1998",119.0,1200000000.0,680000000.0,FL,2,105.0
4930,GEOR-1998,1998-09-15 18:00:00,AL071998,GEOR,35.0,30.0,9.8,-26.5,,5.7,137.0,77.0,,-111.0,,8.8,29.1,130.0,-13.9,2.4,2.2,63.1,,,,28.4,Georges,"Sep 28,1998",75.0,3660000000.0,1630000000.0,MS,2,105.0
4931,GEOR-1998,1998-09-15 18:00:00,AL071998,GEOR,35.0,30.0,9.8,-26.5,,5.7,137.0,77.0,,-111.0,,8.8,29.1,130.0,-13.9,2.4,2.2,63.1,,,,28.4,Georges,"Sep 25,1998",119.0,1200000000.0,680000000.0,FL,2,105.0
4932,GEOR-1998,1998-09-16 00:00:00,AL071998,GEOR,45.0,30.0,10.0,-28.1,0.0,4.1,136.0,79.0,,-112.0,,7.8,29.9,146.0,-11.9,3.2,2.1,61.9,,,,28.4,Georges,"Sep 28,1998",75.0,3660000000.0,1630000000.0,MS,2,105.0
4933,GEOR-1998,1998-09-16 00:00:00,AL071998,GEOR,45.0,30.0,10.0,-28.1,0.0,4.1,136.0,79.0,,-112.0,,7.8,29.9,146.0,-11.9,3.2,2.1,61.9,,,,28.4,Georges,"Sep 25,1998",119.0,1200000000.0,680000000.0,FL,2,105.0
4934,GEOR-1998,1998-09-16 06:00:00,AL071998,GEOR,50.0,30.0,10.3,-29.7,0.0,3.3,159.0,76.0,,-107.0,,9.2,30.0,165.0,-14.0,3.5,2.3,64.0,,,,28.2,Georges,"Sep 28,1998",75.0,3660000000.0,1630000000.0,MS,2,105.0
4935,GEOR-1998,1998-09-16 06:00:00,AL071998,GEOR,50.0,30.0,10.3,-29.7,0.0,3.3,159.0,76.0,,-107.0,,9.2,30.0,165.0,-14.0,3.5,2.3,64.0,,,,28.2,Georges,"Sep 25,1998",119.0,1200000000.0,680000000.0,FL,2,105.0
4936,GEOR-1998,1998-09-16 12:00:00,AL071998,GEOR,55.0,35.0,10.6,-31.3,5.0,4.3,124.0,74.0,,-99.0,,9.2,31.6,121.0,-13.9,3.4,2.5,63.2,,,,28.1,Georges,"Sep 28,1998",75.0,3660000000.0,1630000000.0,MS,2,105.0
4937,GEOR-1998,1998-09-16 12:00:00,AL071998,GEOR,55.0,35.0,10.6,-31.3,5.0,4.3,124.0,74.0,,-99.0,,9.2,31.6,121.0,-13.9,3.4,2.5,63.2,,,,28.1,Georges,"Sep 25,1998",119.0,1200000000.0,680000000.0,FL,2,105.0
4938,GEOR-1998,1998-09-16 18:00:00,AL071998,GEOR,65.0,35.0,11.0,-32.9,5.0,8.7,111.0,76.0,15.60000023,-95.0,-65.0,11.6,29.5,119.0,-15.2,4.0,2.2,63.0,0.0,213.0,-60.2,28.0,Georges,"Sep 28,1998",75.0,3660000000.0,1630000000.0,MS,2,105.0
4939,GEOR-1998,1998-09-16 18:00:00,AL071998,GEOR,65.0,35.0,11.0,-32.9,5.0,8.7,111.0,76.0,15.60000023,-95.0,-65.0,11.6,29.5,119.0,-15.2,4.0,2.2,63.0,0.0,213.0,-60.2,28.0,Georges,"Sep 25,1998",119.0,1200000000.0,680000000.0,FL,2,105.0
4940,GEOR-1998,1998-09-17 00:00:00,AL071998,GEOR,70.0,45.0,11.3,-34.6,10.0,4.7,93.0,78.0,,-83.0,,9.6,23.5,89.0,-17.9,4.7,2.0,62.0,,,,28.0,Georges,"Sep 28,1998",75.0,3660000000.0,1630000000.0,MS,2,105.0
4941,GEOR-1998,1998-09-17 00:00:00,AL071998,GEOR,70.0,45.0,11.3,-34.6,10.0,4.7,93.0,78.0,,-83.0,,9.6,23.5,89.0,-17.9,4.7,2.0,62.0,,,,28.0,Georges,"Sep 25,1998",119.0,1200000000.0,680000000.0,FL,2,105.0
4942,GEOR-1998,1998-09-17 06:00:00,AL071998,GEOR,80.0,50.0,11.7,-36.3,15.0,8.9,81.0,77.0,16.00000024,-81.0,-46.0,11.9,21.8,88.0,-21.0,4.8,2.1,62.2,0.0,209.0,-55.3,28.1,Georges,"Sep 28,1998",75.0,3660000000.0,1630000000.0,MS,2,105.0
4943,GEOR-1998,1998-09-17 06:00:00,AL071998,GEOR,80.0,50.0,11.7,-36.3,15.0,8.9,81.0,77.0,16.00000024,-81.0,-46.0,11.9,21.8,88.0,-21.0,4.8,2.1,62.2,0.0,209.0,-55.3,28.1,Georges,"Sep 25,1998",119.0,1200000000.0,680000000.0,FL,2,105.0
4944,GEOR-1998,1998-09-17 12:00:00,AL071998,GEOR,85.0,55.0,12.0,-38.1,10.0,8.5,63.0,77.0,13.100000199999998,-78.0,11.0,11.0,19.4,61.0,-22.4,4.5,2.2,62.9,15.0,184.0,-56.9,28.2,Georges,"Sep 28,1998",75.0,3660000000.0,1630000000.0,MS,2,105.0
4945,GEOR-1998,1998-09-17 12:00:00,AL071998,GEOR,85.0,55.0,12.0,-38.1,10.0,8.5,63.0,77.0,13.100000199999998,-78.0,11.0,11.0,19.4,61.0,-22.4,4.5,2.2,62.9,15.0,184.0,-56.9,28.2,Georges,"Sep 25,1998",119.0,1200000000.0,680000000.0,FL,2,105.0
4946,GEOR-1998,1998-09-17 18:00:00,AL071998,GEOR,90.0,65.0,12.3,-40.0,15.0,13.4,75.0,75.0,11.70000017,-67.0,-33.0,12.1,20.9,82.0,-23.0,4.9,2.1,62.8,15.0,208.0,-68.2,28.3,Georges,"Sep 28,1998",75.0,3660000000.0,1630000000.0,MS,2,105.0
4947,GEOR-1998,1998-09-17 18:00:00,AL071998,GEOR,90.0,65.0,12.3,-40.0,15.0,13.4,75.0,75.0,11.70000017,-67.0,-33.0,12.1,20.9,82.0,-23.0,4.9,2.1,62.8,15.0,208.0,-68.2,28.3,Georges,"Sep 25,1998",119.0,1200000000.0,680000000.0,FL,2,105.0
4948,GEOR-1998,1998-09-18 00:00:00,AL071998,GEOR,90.0,70.0,12.5,-42.0,15.0,13.0,74.0,77.0,9.000000134,-59.0,-113.0,14.3,21.9,78.0,-24.2,5.7,2.1,63.4,15.0,175.0,-73.0,28.2,Georges,"Sep 28,1998",75.0,3660000000.0,1630000000.0,MS,2,105.0
4949,GEOR-1998,1998-09-18 00:00:00,AL071998,GEOR,90.0,70.0,12.5,-42.0,15.0,13.0,74.0,77.0,9.000000134,-59.0,-113.0,14.3,21.9,78.0,-24.2,5.7,2.1,63.4,15.0,175.0,-73.0,28.2,Georges,"Sep 25,1998",119.0,1200000000.0,680000000.0,FL,2,105.0
4950,GEOR-1998,1998-09-18 06:00:00,AL071998,GEOR,95.0,80.0,12.8,-43.9,15.0,11.1,60.0,76.0,9.700000145,-51.0,-108.0,12.5,16.8,66.0,-21.8,5.9,2.1,61.8,45.0,147.0,-61.5,28.3,Georges,"Sep 28,1998",75.0,3660000000.0,1630000000.0,MS,2,105.0
4951,GEOR-1998,1998-09-18 06:00:00,AL071998,GEOR,95.0,80.0,12.8,-43.9,15.0,11.1,60.0,76.0,9.700000145,-51.0,-108.0,12.5,16.8,66.0,-21.8,5.9,2.1,61.8,45.0,147.0,-61.5,28.3,Georges,"Sep 25,1998",119.0,1200000000.0,680000000.0,FL,2,105.0
4952,GEOR-1998,1998-09-18 12:00:00,AL071998,GEOR,110.0,85.0,13.1,-45.7,15.0,14.4,53.0,73.0,12.50000019,-48.0,-48.0,13.3,15.8,48.0,-21.7,5.0,2.2,62.4,45.0,192.0,-17.3,28.4,Georges,"Sep 28,1998",75.0,3660000000.0,1630000000.0,MS,2,105.0
4953,GEOR-1998,1998-09-18 12:00:00,AL071998,GEOR,110.0,85.0,13.1,-45.7,15.0,14.4,53.0,73.0,12.50000019,-48.0,-48.0,13.3,15.8,48.0,-21.7,5.0,2.2,62.4,45.0,192.0,-17.3,28.4,Georges,"Sep 25,1998",119.0,1200000000.0,680000000.0,FL,2,105.0
4954,GEOR-1998,1998-09-18 18:00:00,AL071998,GEOR,125.0,90.0,13.5,-47.4,10.0,5.7,56.0,71.0,9.600000142999999,-43.0,-76.0,8.5,14.2,52.0,-17.1,5.0,2.2,63.4,15.0,172.0,-65.0,28.5,Georges,"Sep 28,1998",75.0,3660000000.0,1630000000.0,MS,2,105.0
4955,GEOR-1998,1998-09-18 18:00:00,AL071998,GEOR,125.0,90.0,13.5,-47.4,10.0,5.7,56.0,71.0,9.600000142999999,-43.0,-76.0,8.5,14.2,52.0,-17.1,5.0,2.2,63.4,15.0,172.0,-65.0,28.5,Georges,"Sep 25,1998",119.0,1200000000.0,680000000.0,FL,2,105.0
4956,GEOR-1998,1998-09-19 00:00:00,AL071998,GEOR,130.0,90.0,13.9,-49.0,5.0,8.0,79.0,69.0,7.000000104,-51.0,-96.0,7.7,10.6,85.0,-19.2,5.6,2.1,64.0,15.0,120.0,-3.2,29.0,Georges,"Sep 28,1998",75.0,3660000000.0,1630000000.0,MS,2,105.0
4957,GEOR-1998,1998-09-19 00:00:00,AL071998,GEOR,130.0,90.0,13.9,-49.0,5.0,8.0,79.0,69.0,7.000000104,-51.0,-96.0,7.7,10.6,85.0,-19.2,5.6,2.1,64.0,15.0,120.0,-3.2,29.0,Georges,"Sep 25,1998",119.0,1200000000.0,680000000.0,FL,2,105.0
4958,GEOR-1998,1998-09-19 06:00:00,AL071998,GEOR,135.0,95.0,14.4,-50.6,5.0,8.8,81.0,68.0,5.600000082999999,-46.0,-102.0,6.3,12.5,82.0,-18.7,5.4,2.1,64.2,45.0,66.0,-32.2,28.9,Georges,"Sep 28,1998",75.0,3660000000.0,1630000000.0,MS,2,105.0
